2020-06-26 16:05:18.076 | INFO     | __main__:thread:13 - efcd3e66-e8d8-4d52-9039-99d413b17af3
2020-06-26 16:34:19.115 | INFO     | register:register:246 - TanishJetani77@keepjpg.com,BeZDvAFtoIIb@,Tanish,Jetani,Syndicateworld,3fbc09b5-8520-4bc0-9d44-5f7036f2537b,23487e15-9d50-4e3a-8b6d-bce0d29eba8a
2020-06-26 16:34:19.132 | INFO     | __main__:thread:9 - 5d2e617d-f54f-4ba7-8052-18ce68a9c5e5
2020-06-26 16:34:19.133 | INFO     | register:captcha_request:61 - captcha requested for JagatKoyani10@keepjpg.com
2020-06-26 16:34:19.614 | INFO     | register:register:246 - TanveerSidpara54@keepjpg.com,xypvGmgiBuEs@,Tanveer,Sidpara,Simpleworld,fa09023e-3019-49f0-9b9d-1b5e71b01a23,a3939af2-f9a9-473c-ae92-dc5faceadde3
2020-06-26 16:34:19.627 | INFO     | __main__:thread:9 - 6f95555a-c5b5-434b-960a-b2e52ad612f9
2020-06-26 16:34:19.628 | INFO     | register:captcha_request:61 - captcha requested for ManthanTrapasiya92@keepjpg.com
2020-06-26 16:34:20.461 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:21.004 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:21.626 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:23.220 | ERROR    | __main__:thread:15 - 'NoneType' object has no attribute 'group'
2020-06-26 16:34:23.237 | INFO     | __main__:thread:9 - 98dc2d55-d657-4cba-9c04-54607aec0794
2020-06-26 16:34:23.239 | INFO     | register:captcha_request:61 - captcha requested for FarisBorad119@keepjpg.com
2020-06-26 16:34:23.554 | INFO     | register:register:246 - YagneshGangani113@keepjpg.com,kFBIViLhSJPX@,Yagnesh,Gangani,Qualifiedexim,b74b269d-93c1-42fb-9c81-e9bffa5027c5,32cdf5ad-e129-4923-977e-92325b2f4402
2020-06-26 16:34:23.577 | INFO     | __main__:thread:9 - 7b24b2d4-950c-4b63-8c96-8fd11778047e
2020-06-26 16:34:23.579 | INFO     | register:captcha_request:61 - captcha requested for SamarPadsala68@keepjpg.com
2020-06-26 16:34:25.109 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:25.495 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:26.919 | INFO     | register:register:246 - ChakradevKasvala1@keepjpg.com,FreFDdyhWKgh@,Chakradev,Kasvala,Lyhunt,0efed79d-ca0f-4ca5-b52c-7069b6ae2f85,9ffde143-1e64-4cda-89c2-f31a90edcac6
2020-06-26 16:34:26.935 | INFO     | __main__:thread:9 - 901b50f6-697e-478d-ac6a-fdd0f475e2b8
2020-06-26 16:34:26.938 | INFO     | register:captcha_request:61 - captcha requested for ChandranRangani27@keepjpg.com
2020-06-26 16:34:27.157 | ERROR    | __main__:thread:15 - 'NoneType' object has no attribute 'group'
2020-06-26 16:34:27.167 | INFO     | __main__:thread:9 - c088ff6d-67d5-4fa2-9d39-778ee92e4968
2020-06-26 16:34:27.169 | INFO     | register:captcha_request:61 - captcha requested for BrijeshRokad85@keepjpg.com
2020-06-26 16:34:27.389 | ERROR    | __main__:thread:15 - 'bizInfo'
2020-06-26 16:34:27.405 | INFO     | __main__:thread:9 - d089710c-c8c4-49f9-a849-0c44bb898b49
2020-06-26 16:34:27.407 | INFO     | register:captcha_request:61 - captcha requested for SamarTilala62@keepjpg.com
2020-06-26 16:34:28.933 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:29.121 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:29.337 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:33.100 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:36.399 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:36.972 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:41.495 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:44.901 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:45.108 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:45.335 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:47.739 | INFO     | register:register:246 - YuvrajHapaliya0@keepjpg.com,tdSHxKKYMFcv@,Yuvraj,Hapaliya,Relevantworld,9413e475-5163-4a40-a074-8ccb8adeb4a5,0c0d7a5e-d855-40ed-9488-0f8b903966d9
2020-06-26 16:34:47.753 | INFO     | __main__:thread:9 - ccd1380e-03d9-4faa-a3ab-feb8489768d5
2020-06-26 16:34:47.756 | INFO     | register:captcha_request:61 - captcha requested for GirishBhingradiya61@keepjpg.com
2020-06-26 16:34:49.661 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:50.518 | INFO     | register:register:246 - SaiRudani65@keepjpg.com,uHcilkMtIWAl@,Sai,Rudani,Motivateworld,6b290424-e0e7-40a7-b0c9-23fb961b33d6,98f37605-a05a-40f4-b353-37b6b5574aae
2020-06-26 16:34:50.551 | INFO     | __main__:thread:9 - 73434873-79c7-4a9f-90d7-c8c26ce9fa59
2020-06-26 16:34:50.556 | INFO     | register:captcha_request:61 - captcha requested for PraneelKoladiya4@keepjpg.com
2020-06-26 16:34:52.384 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:52.454 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:52.970 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:34:57.496 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:01.411 | INFO     | register:register:246 - EkbalVaghajiani85@keepjpg.com,OvTdrBUJVruD@,Ekbal,Vaghajiani,Pulseworld,2f927efd-4fdc-47fd-985e-d48bdd02de5e,0676e86f-f082-470b-8973-ff4f3ad48566
2020-06-26 16:35:01.425 | INFO     | __main__:thread:9 - 0790f223-c9c2-4c82-a3ad-1050d7619e59
2020-06-26 16:35:01.428 | INFO     | register:captcha_request:61 - captcha requested for PranitSakhiya109@keepjpg.com
2020-06-26 16:35:04.075 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:05.669 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:08.433 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:17.593 | INFO     | register:register:246 - ChakradevSardhara112@keepjpg.com,ugixjcjkrmQx@,Chakradev,Sardhara,Interactivecafe,004bef46-d10c-4d90-811b-18999094eedd,fa53f8c9-659d-4906-a14a-dfc7f12ac64b
2020-06-26 16:35:17.607 | INFO     | __main__:thread:9 - 351c03aa-af0a-4061-9df5-1afcfb38bc15
2020-06-26 16:35:17.608 | INFO     | register:captcha_request:61 - captcha requested for BachittarRangani5@keepjpg.com
2020-06-26 16:35:20.064 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:20.104 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:24.520 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:36.047 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:40.474 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:44.111 | INFO     | register:register:246 - AdityaSakariya107@keepjpg.com,KRWSPNMWnahy@,Aditya,Sakariya,Enterpriseexim,ce1996e0-2bd9-4439-8147-cf9e31926393,9f79a403-ba4f-4351-99d4-1fa3c734cbad
2020-06-26 16:35:44.134 | INFO     | __main__:thread:9 - 705407b9-2e46-446b-9456-e42f7039ed65
2020-06-26 16:35:44.140 | INFO     | register:captcha_request:61 - captcha requested for LakshKamani92@keepjpg.com
2020-06-26 16:35:46.356 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:48.922 | INFO     | register:register:246 - BahadurjitChuvadia.101@keepjpg.com,KnYCEZpNEEbu@,Bahadurjit,Chuvadia.,Enterpriseexim,15cf5492-7f22-4603-8d55-dff1421cdee0,bd2781dc-7022-4a69-af94-5fbbd0421ee6
2020-06-26 16:35:48.967 | INFO     | __main__:thread:9 - 20c17287-53ca-4512-afc3-a3e6ce50ebc1
2020-06-26 16:35:48.970 | INFO     | register:captcha_request:61 - captcha requested for ImaranBabiya112@keepjpg.com
2020-06-26 16:35:51.002 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:52.236 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:54.441 | INFO     | register:register:246 - ManthanTrapasiya92@keepjpg.com,TqhdDvXiYyFC@,Manthan,Trapasiya,Advancelink,1b7f8936-cc11-4882-8446-491b0bb22d70,1861d2a6-cb98-4390-a6ba-8a42bc75a0ae
2020-06-26 16:35:54.450 | INFO     | __main__:thread:9 - 13943b22-f059-4639-a957-d07d58f5f0d0
2020-06-26 16:35:54.452 | INFO     | register:captcha_request:61 - captcha requested for HredhaanGhoniya52@keepjpg.com
2020-06-26 16:35:56.469 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:56.749 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:35:56.770 | INFO     | register:register:246 - FarisBorad119@keepjpg.com,ZePPYvpCZtJu@,Faris,Borad,Nativelink,df85eeed-bf51-47fb-b7ae-851f7cd4e498,8b1347d9-02db-4eba-b185-e866a3d98ce6
2020-06-26 16:35:56.796 | INFO     | __main__:thread:9 - 0faa65db-2335-4218-9691-72397c100b96
2020-06-26 16:35:56.801 | INFO     | register:captcha_request:61 - captcha requested for GirishKalkani5@keepjpg.com
2020-06-26 16:35:58.920 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:04.097 | INFO     | register:register:246 - SamarVagadiya106@keepjpg.com,BgtfTYDdCbeu@,Samar,Vagadiya,Magneticdrive,2ec3b7b8-f689-46d7-8260-886c8156f382,f4fa58f7-5788-4f7d-86a2-3572993ae35a
2020-06-26 16:36:07.011 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:08.226 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:12.436 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:12.683 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:14.884 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:16.745 | INFO     | register:register:246 - SamarTilala62@keepjpg.com,HKgAvLcfnQxE@,Samar,Tilala,Simpledrive,35ecae33-5236-4689-bbfb-4bedba207a0d,89070604-1d29-4de1-92fd-e344469ce8b2
2020-06-26 16:36:17.159 | INFO     | register:register:246 - BrijeshRokad85@keepjpg.com,vOhrNxlWzXzn@,Brijesh,Rokad,Methodicaldrive,381fcceb-bcec-4aaf-baec-1c3d87a517fd,c70f0273-1995-4cfe-8f69-c824ab59f640
2020-06-26 16:36:17.723 | ERROR    | __main__:thread:15 - 'NoneType' object has no attribute 'group'
2020-06-26 16:36:22.896 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:24.009 | INFO     | register:register:246 - JeetGediya49@keepjpg.com,hZKIJfvXULNP@,Jeet,Gediya,Sustainedhunt,67fb8002-5233-49e0-8235-bf8542056de3,50b7159b-f91f-409c-b9a6-56db1c8e9a42
2020-06-26 16:36:24.171 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:28.246 | INFO     | register:register:246 - JagatKoyani10@keepjpg.com,KtReXAZDVAaw@,Jagat,Koyani,Iumdrive,6de6ce93-7226-4206-a744-11049afa2bfa,56b62bae-37d2-44ea-9c9e-e51609e00c19
2020-06-26 16:36:28.374 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:29.019 | INFO     | register:register:246 - SamarPadsala68@keepjpg.com,eebfxrVuBqDU@,Samar,Padsala,Neticcafe,9f3146d4-d94c-403e-a02c-973b657fd3f6,142ff4ed-efa7-41d8-9d68-b5553b0c5d50
2020-06-26 16:36:34.373 | ERROR    | __main__:thread:15 - 'bizInfo'
2020-06-26 16:36:37.179 | INFO     | register:register:246 - GirishBhingradiya61@keepjpg.com,UjACiElEZgMT@,Girish,Bhingradiya,Drivelink,7832dd97-a272-4228-8304-7c1cd3e74857,b2983006-499a-4fb6-8105-316fb4f6793b
2020-06-26 16:36:40.133 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:44.340 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:36:53.324 | INFO     | register:register:246 - PranitSakhiya109@keepjpg.com,IvLNQjtxvSoi@,Pranit,Sakhiya,Spreadhunt,7c773d5c-14ba-47d7-8a2a-157c02237b2f,a368f1bd-c933-4830-8482-68a9d519d969
2020-06-26 16:37:00.292 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:37:16.423 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:37:21.744 | INFO     | register:register:246 - LakshKamani92@keepjpg.com,GUDbczAXSoJk@,Laksh,Kamani,Liquidexim,e579fcf1-cdde-4791-8976-7e8d443ceb99,2ce096b7-ea5c-4de9-b38f-d2e6617cd159
2020-06-26 16:37:32.359 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:37:43.495 | INFO     | register:register:246 - HredhaanGhoniya52@keepjpg.com,jUGVsXsaJHPT@,Hredhaan,Ghoniya,Operatedrive,8bfa1773-55ca-43dd-9d60-7d0aa5222658,ae2189d3-ac5a-4aa1-91a0-77ce72e52d60
2020-06-26 16:37:48.305 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:37:56.002 | INFO     | register:register:246 - ImaranBabiya112@keepjpg.com,EDelCfRpgbmZ@,Imaran,Babiya,Rocketworld,ba03f3e9-3604-47d4-a587-0a7a90f7e836,69fa4e6e-ef43-4a5b-8762-0003442b33a7
2020-06-26 16:38:04.308 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:38:12.653 | INFO     | register:register:246 - BachittarRangani5@keepjpg.com,DbpdZEqYrbJi@,Bachittar,Rangani,Bounddrive,eef7c2bc-45d1-4c9d-8767-8f6e94311cfc,fe045225-77d4-4e99-8e07-96f01932b960
2020-06-26 16:38:20.320 | DEBUG    | register:captcha_request:76 - CAPCHA TRY -- 2
2020-06-26 16:38:20.321 | INFO     | register:captcha_request:61 - captcha requested for PraneelKoladiya4@keepjpg.com
2020-06-26 16:38:22.370 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:38:38.332 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:38:54.279 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 16:39:13.780 | ERROR    | __main__:thread:15 - 'bizInfo'
2020-06-26 17:05:42.679 | INFO     | login:check_mail:97 - checking mail of DevanshSangani36@keepjpg.com
2020-06-26 17:05:47.486 | INFO     | __main__:<module>:11 - https://login.yahoosmallbusiness.com/activate?sign=cfkAHNmeQ05w5YEL8H8BLfy4p5k1tDHNO_AwaQQRJyG0wkiHyyhPnCJGHbikOP0h0R0xDDhm8iWrvHbp1oxCzGPAq-wBAcdzJbEVT8KaljHOAmSzGIzJHmZw6AES2gcN9QmtxhOBSRckkjbBxVJ21N88e0O4cqg3Sf1DfDAnbGiSsVipbKq14FQ0zlABU9J0ABWqxiJaS-7mw57Ipv4K9h1ns4lsauqegsO6RT_1vh_4HWlZFutk_kOxT_7mrey3
2020-06-26 17:05:47.487 | INFO     | login:captcha_request:68 - 6LfTIAgTAAAAAFdcrP4gOyUi7MPu-rBAyXuaKWhj
2020-06-26 17:05:49.170 | INFO     | __main__:thread:9 - efcd3e66-e8d8-4d52-9039-99d413b17af3
2020-06-26 17:05:49.171 | INFO     | __main__:thread:9 - 0fa4d02f-47c6-47ab-b71c-4e85dcfa02d4
2020-06-26 17:05:49.173 | INFO     | __main__:thread:9 - 2b841c3e-8086-4dfd-ac47-0ea2c38c013e
2020-06-26 17:05:49.174 | INFO     | __main__:thread:9 - 64fcbb02-41bf-45cd-baa2-da3c2512ebb0
2020-06-26 17:05:49.176 | INFO     | register:captcha_request:61 - captcha requested for FradoKhunt19@keepjpg.com
2020-06-26 17:05:49.176 | INFO     | register:captcha_request:61 - captcha requested for IsaacViradiya50@keepjpg.com
2020-06-26 17:05:49.176 | INFO     | register:captcha_request:61 - captcha requested for OnveerSarkheliya57@keepjpg.com
2020-06-26 17:05:49.171 | INFO     | __main__:thread:9 - d59640b4-a99a-4404-be53-54d9021bd33e
2020-06-26 17:05:49.177 | INFO     | __main__:thread:9 - fc935ff4-97d6-445c-80e6-475b7961f7ac
2020-06-26 17:05:49.179 | INFO     | register:captcha_request:61 - captcha requested for GaurangBhayani48@keepjpg.com
2020-06-26 17:05:49.180 | INFO     | register:captcha_request:61 - captcha requested for TanishBhadani26@keepjpg.com
2020-06-26 17:05:49.173 | INFO     | register:captcha_request:61 - captcha requested for KiaanAntala41@keepjpg.com
2020-06-26 17:05:49.192 | INFO     | __main__:thread:9 - 5d2e617d-f54f-4ba7-8052-18ce68a9c5e5
2020-06-26 17:05:49.192 | INFO     | __main__:thread:9 - 6a1124b0-20e5-42b6-aa7c-e3e5d7fd69a2
2020-06-26 17:05:49.195 | INFO     | register:captcha_request:61 - captcha requested for OnkarHala85@keepjpg.com
2020-06-26 17:05:49.195 | INFO     | register:captcha_request:61 - captcha requested for DakshJetani59@keepjpg.com
2020-06-26 17:05:49.201 | INFO     | __main__:thread:9 - 98dc2d55-d657-4cba-9c04-54607aec0794
2020-06-26 17:05:49.199 | INFO     | __main__:thread:9 - 6f95555a-c5b5-434b-960a-b2e52ad612f9
2020-06-26 17:05:49.205 | INFO     | register:captcha_request:61 - captcha requested for GaurangBodar27@keepjpg.com
2020-06-26 17:05:49.207 | INFO     | register:captcha_request:61 - captcha requested for VeerKothari60@keepjpg.com
2020-06-26 17:05:49.213 | INFO     | __main__:thread:9 - 7b24b2d4-950c-4b63-8c96-8fd11778047e
2020-06-26 17:05:49.216 | INFO     | register:captcha_request:61 - captcha requested for YashBhut84@keepjpg.com
2020-06-26 17:05:49.224 | INFO     | __main__:thread:9 - 901b50f6-697e-478d-ac6a-fdd0f475e2b8
2020-06-26 17:05:49.224 | INFO     | __main__:thread:9 - d089710c-c8c4-49f9-a849-0c44bb898b49
2020-06-26 17:05:49.224 | INFO     | __main__:thread:9 - c088ff6d-67d5-4fa2-9d39-778ee92e4968
2020-06-26 17:05:49.225 | INFO     | __main__:thread:9 - ccd1380e-03d9-4faa-a3ab-feb8489768d5
2020-06-26 17:05:49.227 | INFO     | register:captcha_request:61 - captcha requested for ZaidGodhani91@keepjpg.com
2020-06-26 17:05:49.227 | INFO     | register:captcha_request:61 - captcha requested for RehaannewAntala84@keepjpg.com
2020-06-26 17:05:49.227 | INFO     | register:captcha_request:61 - captcha requested for AnayMathukiya60@keepjpg.com
2020-06-26 17:05:49.228 | INFO     | register:captcha_request:61 - captcha requested for HarishKachhadiya58@keepjpg.com
2020-06-26 17:05:49.999 | INFO     | login:captcha_response:89 - CAPCHA_NOT_READY
2020-06-26 17:05:51.509 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.530 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.551 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.564 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.592 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.595 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.602 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.627 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.628 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.632 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.652 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.667 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.676 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.685 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:05:51.709 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:06.039 | INFO     | login:captcha_response:89 - CAPCHA_NOT_READY
2020-06-26 17:06:07.447 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:07.487 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:07.511 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:07.539 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:07.559 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:07.563 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:07.571 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:07.664 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:07.664 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:22.022 | INFO     | login:captcha_response:89 - CAPCHA_NOT_READY
2020-06-26 17:06:23.498 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:23.717 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:23.730 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:23.723 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:37.982 | INFO     | login:captcha_response:89 - CAPCHA_NOT_READY
2020-06-26 17:06:39.682 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:39.709 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:43.312 | ERROR    | __main__:thread:15 - 'bizInfo'
2020-06-26 17:06:43.317 | INFO     | __main__:thread:9 - 73434873-79c7-4a9f-90d7-c8c26ce9fa59
2020-06-26 17:06:43.318 | INFO     | register:captcha_request:61 - captcha requested for WahabAjani7@keepjpg.com
2020-06-26 17:06:45.530 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:54.217 | INFO     | login:captcha_response:89 - CAPCHA_NOT_READY
2020-06-26 17:06:55.706 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:06:55.737 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:07:10.345 | INFO     | login:captcha_response:89 - CAPCHA_NOT_READY
2020-06-26 17:07:11.761 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:07:24.284 | INFO     | register:register:246 - YashBhut84@keepjpg.com,YtwACduclPVI@,Yash,Bhut,Arrowheadexim,d5aeb94a-0416-425a-8dc2-2b4f191896b1,81e40951-ea80-4f3d-af46-b2629ac1a080
2020-06-26 17:07:24.329 | INFO     | __main__:thread:9 - 0790f223-c9c2-4c82-a3ad-1050d7619e59
2020-06-26 17:07:24.331 | INFO     | register:captcha_request:61 - captcha requested for WriddhishMonpara45@keepjpg.com
2020-06-26 17:07:25.034 | ERROR    | __main__:thread:15 - 'NoneType' object has no attribute 'group'
2020-06-26 17:07:25.058 | INFO     | register:register:246 - HarishKachhadiya58@keepjpg.com,leoAFukHZOfv@,Harish,Kachhadiya,Tagcafe,16f37a69-c12b-48fe-822f-90c47cfde1e4,658fadcf-78f8-4369-853a-e6643ea1a2a3
2020-06-26 17:07:25.084 | INFO     | __main__:thread:9 - 351c03aa-af0a-4061-9df5-1afcfb38bc15
2020-06-26 17:07:25.090 | INFO     | register:captcha_request:61 - captcha requested for ManbirPatoliya116@keepjpg.com
2020-06-26 17:07:25.108 | INFO     | __main__:thread:9 - 705407b9-2e46-446b-9456-e42f7039ed65
2020-06-26 17:07:25.110 | INFO     | register:captcha_request:61 - captcha requested for MaanasKoladiya99@keepjpg.com
2020-06-26 17:07:25.472 | ERROR    | __main__:thread:15 - 'NoneType' object has no attribute 'group'
2020-06-26 17:07:25.498 | INFO     | __main__:thread:9 - 20c17287-53ca-4512-afc3-a3e6ce50ebc1
2020-06-26 17:07:25.518 | INFO     | register:captcha_request:61 - captcha requested for HiteshChothani67@keepjpg.com
2020-06-26 17:07:25.679 | INFO     | register:register:246 - FradoKhunt19@keepjpg.com,nhGPytQiSLvJ@,Frado,Khunt,Oozedrive,7a2ee68b-bac9-4f23-b322-07768ed0a167,c3c919df-932f-4867-8019-f0007f5cd06c
2020-06-26 17:07:25.717 | INFO     | __main__:thread:9 - 13943b22-f059-4639-a957-d07d58f5f0d0
2020-06-26 17:07:25.721 | INFO     | register:captcha_request:61 - captcha requested for VihaanManiya81@keepjpg.com
2020-06-26 17:07:26.565 | INFO     | login:captcha_response:89 - CAPCHA_NOT_READY
2020-06-26 17:07:26.598 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:07:27.432 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:07:27.435 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:07:27.670 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:07:27.964 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:07:28.905 | INFO     | register:register:246 - GaurangBodar27@keepjpg.com,NPuBWKyIVPfA@,Gaurang,Bodar,Pitchworld,16779588-aad0-46cb-8985-9036322582e1,b28f2e54-2957-4d1e-9719-d021a99f1d15
2020-06-26 17:07:28.927 | INFO     | __main__:thread:9 - 0faa65db-2335-4218-9691-72397c100b96
2020-06-26 17:07:28.929 | INFO     | register:captcha_request:61 - captcha requested for UtkarshUmretiya64@keepjpg.com
2020-06-26 17:07:31.177 | INFO     | register:captcha_response:85 - CAPCHA_NOT_READY
2020-06-26 17:07:38.699 | INFO     | register:register:246 - VeerKothari60@keepjpg.com,PDVJGqJRpREd@,Veer,Kothari,Beslink,075bc41a-5cad-4b38-859a-e97735a41b4e,c2e4b920-cf0d-4f1d-b808-d61ea94b3349
2020-06-26 17:07:38.714 | INFO     | __main__:thread:9 - 81b32e7a-6645-48ac-bc82-3d77f993c054
2020-06-26 17:07:38.717 | INFO     | register:captcha_request:61 - captcha requested for NiteshDamasiya3@keepjpg.com
2020-06-26 17:07:39.063 | INFO     | register:register:246 - KiaanAntala41@keepjpg.com,FxwwHBraOOWs@,Kiaan,Antala,Syndicatedrive,2bffb67c-09ac-4401-964a-49c1ac9e8b89,8c821b8c-65f7-43a1-84fe-486eeea35d8e
2020-06-26 17:07:39.076 | INFO     | __main__:thread:9 - 83703ed2-0ba1-4ba2-9906-ef7248997c49
2020-06-26 17:07:39.078 | INFO     | register:captcha_request:61 - captcha requested for AarushDobariya65@keepjpg.com
